,dict.player.bye_weeks.week,dict.player.display_position,dict.player.editorial_player_key,dict.player.editorial_team_abbr,dict.player.editorial_team_full_name,dict.player.editorial_team_key,dict.player.editorial_team_url,dict.player.eligible_positions,dict.player.eligible_positions_to_add,dict.player.has_player_notes,dict.player.headshot.size,dict.player.headshot.url,dict.player.image_url,dict.player.is_keeper.status,dict.player.is_keeper.cost,dict.player.is_keeper.kept,dict.player.is_undroppable,dict.player.name.ascii_first,dict.player.name.ascii_last,dict.player.name.first,dict.player.name.full,dict.player.name.last,dict.player.player_id,dict.player.player_key,dict.player.player_notes_last_timestamp,dict.player.position_type,dict.player.primary_position,dict.player.uniform_number,dict.player.url,dict.player.status,dict.player.status_full,dict.player.injury_note,player.bye_weeks.week,player.display_position,player.editorial_player_key,player.editorial_team_abbr,player.editorial_team_full_name,player.editorial_team_key,player.editorial_team_url,player.eligible_positions,player.eligible_positions_to_add,player.has_player_notes,player.headshot.size,player.headshot.url,player.image_url,player.injury_note,player.is_keeper.status,player.is_keeper.cost,player.is_keeper.kept,player.is_undroppable,player.name.ascii_first,player.name.ascii_last,player.name.first,player.name.full,player.name.last,player.player_id,player.player_key,player.player_notes_last_timestamp,player.position_type,player.primary_position,player.status,player.status_full,player.uniform_number,player.url,player.has_recent_player_notes
726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,QB,nfl.p.40504,Chi,Chicago Bears,nfl.t.3,https://sports.yahoo.com/nfl/teams/chicago/,['QB'],,,small,https://s.yimg.com/iu/api/res/1.2/3CJyNTm.HMv2C3jo3ulxXw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08012025/40504.png,https://s.yimg.com/iu/api/res/1.2/3CJyNTm.HMv2C3jo3ulxXw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08012025/40504.png,,False,False,False,0.0,Tyson,Bagent,Tyson,Tyson Bagent,Bagent,40504.0,461.p.40504,,O,QB,,,17,https://sports.yahoo.com/nfl/players/40504,
727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,"RB,TE",nfl.p.40519,Sea,Seattle Seahawks,nfl.t.26,https://sports.yahoo.com/nfl/teams/seattle/,['RB'],,,small,https://s.yimg.com/iu/api/res/1.2/2KyuW6QrEiGIvPkN.ZTizQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08112025/40519.png,https://s.yimg.com/iu/api/res/1.2/2KyuW6QrEiGIvPkN.ZTizQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08112025/40519.png,,False,False,False,0.0,Brady,Russell,Brady,Brady Russell,Russell,40519.0,461.p.40519,,O,RB,,,38,https://sports.yahoo.com/nfl/players/40519,
728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,WR,nfl.p.40529,NYG,New York Giants,nfl.t.19,https://sports.yahoo.com/nfl/teams/ny-giants/,['WR'],,,small,https://s.yimg.com/iu/api/res/1.2/H2zkJqkgyT3SHfM_XQsTWw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/09082025/40529.png,https://s.yimg.com/iu/api/res/1.2/H2zkJqkgyT3SHfM_XQsTWw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/09082025/40529.png,Achilles,False,False,False,0.0,Bryce,Ford-Wheaton,Bryce,Bryce Ford-Wheaton,Ford-Wheaton,40529.0,461.p.40529,,O,WR,IR,Injured Reserve,88,https://sports.yahoo.com/nfl/players/40529,
729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,QB,nfl.p.40533,NE,New England Patriots,nfl.t.17,https://sports.yahoo.com/nfl/teams/new-england/,['QB'],,1.0,small,https://s.yimg.com/iu/api/res/1.2/YtDfz_rLApLbM5z_Qi4ntw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/09172025/40533.png,https://s.yimg.com/iu/api/res/1.2/YtDfz_rLApLbM5z_Qi4ntw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/09172025/40533.png,,False,False,False,0.0,Tommy,DeVito,Tommy,Tommy DeVito,DeVito,40533.0,461.p.40533,1760283499.0,O,QB,,,16,https://sports.yahoo.com/nfl/players/40533,
730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,RB,nfl.p.40539,Min,Minnesota Vikings,nfl.t.16,https://sports.yahoo.com/nfl/teams/minnesota/,['RB'],,,small,https://s.yimg.com/iu/api/res/1.2/UFN.Z4PCYjvTkyaFo8ukcQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08152025/40539.png,https://s.yimg.com/iu/api/res/1.2/UFN.Z4PCYjvTkyaFo8ukcQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08152025/40539.png,,False,False,False,0.0,Zavier,Scott,Zavier,Zavier Scott,Scott,40539.0,461.p.40539,,O,RB,,,36,https://sports.yahoo.com/nfl/players/40539,
731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,WR,nfl.p.40545,KC,Kansas City Chiefs,nfl.t.12,https://sports.yahoo.com/nfl/teams/kansas-city/,['WR'],,1.0,small,https://s.yimg.com/iu/api/res/1.2/WjMXXQPOJDJCWxYNttGDAw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08142025/40545.png,https://s.yimg.com/iu/api/res/1.2/WjMXXQPOJDJCWxYNttGDAw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08142025/40545.png,,False,False,False,0.0,Jason,Brownlee,Jason,Jason Brownlee,Brownlee,40545.0,461.p.40545,1760571983.0,O,WR,NA,Inactive: Coach's Decision or Not on Roster,,https://sports.yahoo.com/nfl/players/40545,
732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,WR,nfl.p.40548,Phi,Philadelphia Eagles,nfl.t.21,https://sports.yahoo.com/nfl/teams/philadelphia/,['WR'],,,small,https://s.yimg.com/iu/api/res/1.2/J.ihLMqucZL8tRJccxfSXw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/09122025/40548.png,https://s.yimg.com/iu/api/res/1.2/J.ihLMqucZL8tRJccxfSXw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/09122025/40548.png,,False,False,False,0.0,Xavier,Gipson,Xavier,Xavier Gipson,Gipson,40548.0,461.p.40548,,O,WR,,,87,https://sports.yahoo.com/nfl/players/40548,
733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,TE,nfl.p.40550,Phi,Philadelphia Eagles,nfl.t.21,https://sports.yahoo.com/nfl/teams/philadelphia/,['TE'],,,small,https://s.yimg.com/iu/api/res/1.2/a.6Yoda9YDa6Beo7Bw__lw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08072025/40550.png,https://s.yimg.com/iu/api/res/1.2/a.6Yoda9YDa6Beo7Bw__lw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08072025/40550.png,,False,False,False,0.0,E.J.,Jenkins,E.J.,E.J. Jenkins,Jenkins,40550.0,461.p.40550,,O,TE,NA,Inactive: Coach's Decision or Not on Roster,84,https://sports.yahoo.com/nfl/players/40550,
734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,WR,nfl.p.40553,Car,Carolina Panthers,nfl.t.29,https://sports.yahoo.com/nfl/teams/carolina/,['WR'],,,small,https://s.yimg.com/iu/api/res/1.2/CRO6zZ9JkwPjfudPyJpqRg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/07302025/40553.png,https://s.yimg.com/iu/api/res/1.2/CRO6zZ9JkwPjfudPyJpqRg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/07302025/40553.png,,False,False,False,0.0,T.J.,Luther,T.J.,T.J. Luther,Luther,40553.0,461.p.40553,,O,WR,NA,Inactive: Coach's Decision or Not on Roster,,https://sports.yahoo.com/nfl/players/40553,
735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,RB,nfl.p.40570,NE,New England Patriots,nfl.t.17,https://sports.yahoo.com/nfl/teams/new-england/,['RB'],,,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,Undisclosed,False,False,False,0.0,Deneric,Prince,Deneric,Deneric Prince,Prince,40570.0,461.p.40570,,O,RB,IR,Injured Reserve,,https://sports.yahoo.com/nfl/players/40570,
736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,WR,nfl.p.40571,KC,Kansas City Chiefs,nfl.t.12,https://sports.yahoo.com/nfl/teams/kansas-city/,['WR'],,,small,https://s.yimg.com/iu/api/res/1.2/LBheHGxHZZiLm4fz2BH8TA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08142025/40571.png,https://s.yimg.com/iu/api/res/1.2/LBheHGxHZZiLm4fz2BH8TA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08142025/40571.png,,False,False,False,0.0,Nikko,Remigio,Nikko,Nikko Remigio,Remigio,40571.0,461.p.40571,,O,WR,,,81,https://sports.yahoo.com/nfl/players/40571,
737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,RB,nfl.p.40586,Min,Minnesota Vikings,nfl.t.16,https://sports.yahoo.com/nfl/teams/minnesota/,['RB'],,,small,https://s.yimg.com/iu/api/res/1.2/SmH6XcuvdW5HlsAi5uyQag--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08112023/40586.png,https://s.yimg.com/iu/api/res/1.2/SmH6XcuvdW5HlsAi5uyQag--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08112023/40586.png,,False,False,False,0.0,Mohamed,Ibrahim,Mohamed,Mohamed Ibrahim,Ibrahim,40586.0,461.p.40586,,O,RB,NA,Inactive: Coach's Decision or Not on Roster,,https://sports.yahoo.com/nfl/players/40586,
738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,WR,nfl.p.40590,Cle,Cleveland Browns,nfl.t.5,https://sports.yahoo.com/nfl/teams/cleveland/,['WR'],,,small,https://s.yimg.com/iu/api/res/1.2/lSyq1mfBpU2yge5hcO_uIg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08112023/40590.png,https://s.yimg.com/iu/api/res/1.2/lSyq1mfBpU2yge5hcO_uIg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08112023/40590.png,,False,False,False,0.0,Chase,Cota,Chase,Chase Cota,Cota,40590.0,461.p.40590,,O,WR,NA,Inactive: Coach's Decision or Not on Roster,,https://sports.yahoo.com/nfl/players/40590,
739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,RB,nfl.p.40625,GB,Green Bay Packers,nfl.t.9,https://sports.yahoo.com/nfl/teams/green-bay/,['RB'],,1.0,small,https://s.yimg.com/iu/api/res/1.2/Uy7t_VSGGVw0eAIm46Ozrg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08142025/40625.png,https://s.yimg.com/iu/api/res/1.2/Uy7t_VSGGVw0eAIm46Ozrg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08142025/40625.png,,False,False,False,0.0,Chris,Brooks,Chris,Chris Brooks,Brooks,40625.0,461.p.40625,1760532278.0,O,RB,,,30,https://sports.yahoo.com/nfl/players/40625,
740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,TE,nfl.p.40629,Mia,Miami Dolphins,nfl.t.15,https://sports.yahoo.com/nfl/teams/miami/,['TE'],,1.0,small,https://s.yimg.com/iu/api/res/1.2/tSr5oSOgPPP.eE0rSSmIJg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08272025/40629.png,https://s.yimg.com/iu/api/res/1.2/tSr5oSOgPPP.eE0rSSmIJg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08272025/40629.png,,False,False,False,0.0,Julian,Hill,Julian,Julian Hill,Hill,40629.0,461.p.40629,1760376839.0,O,TE,,,89,https://sports.yahoo.com/nfl/players/40629,
741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,WR,nfl.p.40630,Buf,Buffalo Bills,nfl.t.2,https://sports.yahoo.com/nfl/teams/buffalo/,['WR'],,1.0,small,https://s.yimg.com/iu/api/res/1.2/ouDTdfZnvdgF6a3HxUC0xw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/07302025/40630.png,https://s.yimg.com/iu/api/res/1.2/ouDTdfZnvdgF6a3HxUC0xw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/07302025/40630.png,,False,False,False,0.0,Tyrell,Shavers,Tyrell,Tyrell Shavers,Shavers,40630.0,461.p.40630,1760449415.0,O,WR,,,14,https://sports.yahoo.com/nfl/players/40630,
742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,RB,nfl.p.40631,Ten,Tennessee Titans,nfl.t.10,https://sports.yahoo.com/nfl/teams/tennessee/,['RB'],,,small,https://s.yimg.com/iu/api/res/1.2/pxs4gW6JakAhBGbbgkgBlg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/09122024/40631.png,https://s.yimg.com/iu/api/res/1.2/pxs4gW6JakAhBGbbgkgBlg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/09122024/40631.png,,False,False,False,0.0,Jordan,Mims,Jordan,Jordan Mims,Mims,40631.0,461.p.40631,,O,RB,NA,Inactive: Coach's Decision or Not on Roster,24,https://sports.yahoo.com/nfl/players/40631,
743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,TE,nfl.p.40637,GB,Green Bay Packers,nfl.t.9,https://sports.yahoo.com/nfl/teams/green-bay/,['TE'],,,small,https://s.yimg.com/iu/api/res/1.2/QaPah6v6wmLkDU97LUDqmg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08142025/40637.png,https://s.yimg.com/iu/api/res/1.2/QaPah6v6wmLkDU97LUDqmg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08142025/40637.png,,False,False,False,0.0,Johnny,Lumpkin,Johnny,Johnny Lumpkin,Lumpkin,40637.0,461.p.40637,,O,TE,NA,Inactive: Coach's Decision or Not on Roster,,https://sports.yahoo.com/nfl/players/40637,
744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,RB,nfl.p.40639,TB,Tampa Bay Buccaneers,nfl.t.27,https://sports.yahoo.com/nfl/teams/tampa-bay/,['RB'],,1.0,small,https://s.yimg.com/iu/api/res/1.2/SNmWgGNiGR_4q4XzJ.MnqA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/07292024/40639.png,https://s.yimg.com/iu/api/res/1.2/SNmWgGNiGR_4q4XzJ.MnqA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/07292024/40639.png,,False,False,False,0.0,Owen,Wright,Owen,Owen Wright,Wright,40639.0,461.p.40639,1760408161.0,O,RB,NA,Inactive: Coach's Decision or Not on Roster,49,https://sports.yahoo.com/nfl/players/40639,
745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,RB,nfl.p.40641,Bal,Baltimore Ravens,nfl.t.33,https://sports.yahoo.com/nfl/teams/baltimore/,['RB'],,1.0,small,https://s.yimg.com/iu/api/res/1.2/Id3.jQtZGa7rUi3Tx7t5ig--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/07292024/40641.png,https://s.yimg.com/iu/api/res/1.2/Id3.jQtZGa7rUi3Tx7t5ig--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/07292024/40641.png,,False,False,False,0.0,Keaton,Mitchell,Keaton,Keaton Mitchell,Mitchell,40641.0,461.p.40641,1760531309.0,O,RB,,,34,https://sports.yahoo.com/nfl/players/40641,
746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,TE,nfl.p.40643,Ari,Arizona Cardinals,nfl.t.22,https://sports.yahoo.com/nfl/teams/arizona/,['TE'],,1.0,small,https://s.yimg.com/iu/api/res/1.2/6EheCYrJoralXjHCWYykgg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08012025/40643.png,https://s.yimg.com/iu/api/res/1.2/6EheCYrJoralXjHCWYykgg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08012025/40643.png,Neck,False,False,False,0.0,Travis,Vokolek,Travis,Travis Vokolek,Vokolek,40643.0,461.p.40643,1760560417.0,O,TE,IR,Injured Reserve,81,https://sports.yahoo.com/nfl/players/40643,
747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,WR,nfl.p.40671,Pit,Pittsburgh Steelers,nfl.t.23,https://sports.yahoo.com/nfl/teams/pittsburgh/,['WR'],,,small,https://s.yimg.com/iu/api/res/1.2/lgliNZa6QAwh7CPMSRvYZg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08282025/40671.png,https://s.yimg.com/iu/api/res/1.2/lgliNZa6QAwh7CPMSRvYZg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08282025/40671.png,,False,False,False,0.0,Rakim,Jarrett,Rakim,Rakim Jarrett,Jarrett,40671.0,461.p.40671,,O,WR,NA,Inactive: Coach's Decision or Not on Roster,,https://sports.yahoo.com/nfl/players/40671,
748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,WR,nfl.p.40676,TB,Tampa Bay Buccaneers,nfl.t.27,https://sports.yahoo.com/nfl/teams/tampa-bay/,['WR'],,,small,https://s.yimg.com/iu/api/res/1.2/MgcLmRPDSa_TMWnRemTOnw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08282025/40676.png,https://s.yimg.com/iu/api/res/1.2/MgcLmRPDSa_TMWnRemTOnw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08282025/40676.png,,False,False,False,0.0,Ryan,Miller,Ryan,Ryan Miller,Miller,40676.0,461.p.40676,,O,WR,,,81,https://sports.yahoo.com/nfl/players/40676,
