,mfl_id,sportradar_id,fantasypros_id,gsis_id,pff_id,sleeper_id,nfl_id,espn_id,yahoo_id,fleaflicker_id,cbs_id,pfr_id,cfbref_id,rotowire_id,rotoworld_id,ktc_id,stats_id,stats_global_id,fantasy_data_id,swish_id,name,merge_name,position,team,birthdate,age,draft_year,draft_round,draft_pick,draft_ovr,twitter_username,height,weight,college,db_season,cleaned_name,match_key,mapped_ids
8585,4925,bb5957e6-ce7d-47ab-8036-22191ffc1c44,9200.0,00-0020531,802.0,289.0,2504775.0,2580.0,5479.0,,235197.0,BreeDr00,drew-brees-1,2178.0,591.0,,5479.0,25598.0,7242.0,,Drew Brees,drew brees,QB,FA,1979-01-15,46.1,2001.0,2.0,1.0,32.0,drewbrees,72.0,209.0,Purdue,2025,Drew Brees,Drew Brees_5479,5479.0
8990,5882,,,,,,,,,,187553.0,HaddDr00,drew-haddad-1,1342.0,,,5262.0,0.0,,,Drew Haddad,drew haddad,WR,FA,1978-08-15,42.7,2000.0,7.0,27.0,233.0,,,187.0,Buffalo,2025,Drew Haddad,Drew Haddad_5262,5262.0
11096,3594,,,,,,,,,,,,,,,,,0.0,,,Drew Haddad,drew haddad,WR,BUF,1974-07-11,46.8,0.0,,,,,75.0,250.0,McNeese State,2025,Drew Haddad,Drew Haddad_<NA>,
10389,6030,,,,,,,,,,,,,,,,,0.0,,,Eddie Murray,eddie murray,PK,FA,,,1990.0,5.0,12.0,,,,,,2025,Eddie Murray,Eddie Murray_<NA>,
10656,1508,,,,,,,,,,,murraedd01,eddie-murray-1,872.0,,,,0.0,,,Eddie Murray,eddie murray,PK,FA,,,1980.0,7.0,,166.0,,71.0,195.0,Tulane,2025,Eddie Murray,Eddie Murray_<NA>,
9017,3868,,,,,,,,,453.0,133320.0,JameEd00,edgerrin-james-1,1128.0,1541.0,,4652.0,24771.0,,,Edgerrin James,edgerrin james,RB,FA,1978-08-01,42.8,1999.0,1.0,4.0,4.0,,72.0,219.0,Miami (Fla.),2025,Edgerrin James,Edgerrin James_4652,4652.0
10188,4380,,,,,,,,,,,,,,,,,0.0,,,Edgerrin James,edgerrin james,RB,IND,,,1992.0,7.0,5.0,,,,,Nebraska,2025,Edgerrin James,Edgerrin James_<NA>,
9362,3450,,,,,,,,,,,,,,,,,0.0,,,Elvis Grbac,elvis grbac,QB,BAL,1975-10-06,45.6,1998.0,7.0,5.0,,,74.0,245.0,Stanford,2025,Elvis Grbac,Elvis Grbac_<NA>,
9980,1257,,,,,,,,,,,GrbaEl00,elvis-grbac-1,329.0,,,,0.0,,,Elvis Grbac,elvis grbac,QB,FA,1970-08-13,50.7,1993.0,8.0,23.0,219.0,,77.0,232.0,Michigan,2025,Elvis Grbac,Elvis Grbac_<NA>,
10207,1057,,,,,,,,,,,BienEr00,eric-bieniemy-1,144.0,,,,0.0,,,Eric Bieniemy,eric bieniemy,RB,FA,,,1991.0,2.0,12.0,39.0,,67.0,198.0,Colorado,2025,Eric Bieniemy,Eric Bieniemy_<NA>,
12103,690,,,,,,,,,,,,,,,,,,,,Eric Bieniemy,eric bieniemy,RB,FA,,,,,,,,,,,2025,Eric Bieniemy,Eric Bieniemy_<NA>,
9742,1804,,,,,,,,,,,BjorEr00,eric-bjornson-1,167.0,,,,0.0,,,Eric Bjornson,eric bjornson,TE,FA,1971-12-15,49.4,1995.0,4.0,12.0,110.0,,76.0,236.0,Washington,2025,Eric Bjornson,Eric Bjornson_<NA>,
12106,750,,,,,,,,,,,,,,,,,,,,Eric Bjornson,eric bjornson,TE,OAK,,,,,,,,,,,2025,Eric Bjornson,Eric Bjornson_<NA>,
9003,5898,,,,,,,,,,,,,,,,,0.0,,,Ethan Howell,ethan howell,WR,FA,,,2000.0,7.0,44.0,,,71.0,175.0,Oklahoma State,2025,Ethan Howell,Ethan Howell_<NA>,
9963,4182,,,,,,,,,,,,,,,,,0.0,,,Ethan Howell,ethan howell,WR,WAS,,,1994.0,7.0,19.0,,,,,Nebraska,2025,Ethan Howell,Ethan Howell_<NA>,
10997,3177,,,,,,,,,,,,,1423.0,,,,0.0,,,Fabien Bownes,fabien bownes,WR,FA,1972-02-29,49.2,0.0,,,,,71.0,190.0,Western Illinois,2025,Fabien Bownes,Fabien Bownes_<NA>,
12128,906,,,,,,,,,,,,,,,,,,,,Fabien Bownes,fabien bownes,WR,SEA,,,,,,,,,,,2025,Fabien Bownes,Fabien Bownes_<NA>,
10435,1684,,,,,,,,,,,TurnFl00,,1102.0,,,,0.0,,,Floyd Turner,floyd turner,WR,FA,,,1989.0,6.0,20.0,159.0,,71.0,198.0,Northwestern St,2025,Floyd Turner,Floyd Turner_<NA>,
7359,8370,21476f5d-51db-444e-afdd-f6b144de16dc,,00-0024344,3074.0,,2495972.0,9715.0,,,423470.0,WhimGu20,,6667.0,3944.0,,7878.0,177820.0,,,Floyd Turner,floyd turner,WR,FA,1983-05-21,38.0,2006.0,4.0,32.0,129.0,GuyWhimper68,77.0,315.0,East Carolina,2025,Floyd Turner,Floyd Turner_7878,7878.0
367,16599,cd4c8e90-06f7-11ef-a3ab-0317e25dec4e,25980.0,00-0039471,121457.0,11573.0,57585.0,4429805.0,41243.0,,3172189.0,GoreFr01,,17853.0,,1570.0,41243.0,0.0,25100.0,1233127.0,Frank Gore Jr.,frank gore,RB,BUF,2002-03-13,23.6,2024.0,,,,,68.0,195.0,Southern Miss,2025,Frank Gore,Frank Gore_41243,41243.0
7638,7877,6a2b129d-a9e5-4131-b491-82269b323f77,9218.0,00-0023500,2282.0,232.0,2506404.0,8479.0,7241.0,2848.0,411568.0,GoreFr00,frank-gore-1,4400.0,3205.0,,7241.0,157341.0,5820.0,,Frank Gore,frank gore,RB,FA,1983-05-14,39.8,2005.0,3.0,1.0,65.0,,69.0,212.0,Miami (Fla.),2025,Frank Gore,Frank Gore_7241,7241.0
10388,6024,,,,,,,,,,,,,,,,,0.0,,,Frank Murphy,frank murphy,RB,TBB,,,1990.0,5.0,1.0,,,,,East Carolina,2025,Frank Murphy,Frank Murphy_<NA>,
8934,5819,,,,,,,,,,187614.0,MurpFr00,frank-murphy-2,2423.0,1585.0,,5199.0,0.0,,,Frank Murphy,frank murphy,WR,FA,1977-02-11,44.2,2000.0,6.0,4.0,170.0,,72.0,206.0,Kansas State,2025,Frank Murphy,Frank Murphy_5199,5199.0
9736,1797,,,,,,,,,,,SandFr00,frank-sanders-1,11.0,,,,0.0,,,Frank Sanders,frank sanders,WR,FA,1973-02-17,48.2,1995.0,2.0,15.0,47.0,,74.0,197.0,Auburn,2025,Frank Sanders,Frank Sanders_<NA>,
11613,7218,,,,,,,,,,,,,2979.0,,,5156.0,0.0,,,Frank Sanders,frank sanders,WR,ARI,1978-06-23,42.9,0.0,,,,,77.0,330.0,Michigan State,2025,Frank Sanders,Frank Sanders_5156,5156.0
10704,474,,,,,,,,,,,,,,,,,0.0,,,Fred Baxter,fred baxter,TE,CHI,,,1970.0,,,,Vikings,,,,2025,Fred Baxter,Fred Baxter_<NA>,
9965,1043,,,,,,,,,,,BaxtFr00,fred-baxter-1,455.0,,,,0.0,,,Fred Baxter,fred baxter,TE,FA,1971-06-14,49.9,1993.0,5.0,3.0,115.0,,,265.0,Auburn,2025,Fred Baxter,Fred Baxter_<NA>,
9238,3298,,,00-0016098,333.0,,23454.0,1430.0,,1139.0,12753.0,TaylFr00,fred-taylor-2,906.0,1477.0,,4259.0,24378.0,,,Fred Taylor,fred taylor,RB,FA,1976-01-27,45.3,1998.0,1.0,9.0,9.0,FredTaylorMade,73.0,228.0,Florida,2025,Fred Taylor,Fred Taylor_4259,4259.0
7787,8058,,,,,,,,,,,,,,3410.0,,7422.0,0.0,,,Fred Taylor,fred taylor,RB,JAC,1982-08-02,38.8,2005.0,7.0,32.0,,,77.0,338.0,Michigan State,2025,Fred Taylor,Fred Taylor_7422,7422.0
10319,4668,,,,,,,,,,,,,,,,,0.0,,,Freddie Jones,freddie jones,TE,SDC,,,1991.0,12.0,10.0,,,,,Missouri,2025,Freddie Jones,Freddie Jones_<NA>,
9429,2946,,,,,,,,,,,JoneFr00,freddie-jones-1,726.0,2083.0,,3946.0,0.0,,,Freddie Jones,freddie jones,TE,FA,1974-09-16,46.6,1997.0,2.0,15.0,45.0,,,265.0,North Carolina,2025,Freddie Jones,Freddie Jones_3946,3946.0
10640,1010,,,,,,,,,,,andergar02,gary-anderson-3,820.0,,,,0.0,,,Gary Anderson,gary anderson,PK,FA,,,1982.0,7.0,,171.0,,71.0,178.0,Syracuse,2025,Gary Anderson,Gary Anderson_<NA>,
12069,198,,,,,,,,,,,,,,,,,,,,Gary Anderson,gary anderson,PK,MIN,,,,,,,,,,,2025,Gary Anderson,Gary Anderson_<NA>,
10208,1090,,,,,,,,,,,BrowGa00,gary-brown-3,,,,,0.0,,,Gary Brown,gary brown,RB,FA,,,1991.0,8.0,19.0,214.0,,71.0,233.0,Penn State,2025,Gary Brown,Gary Brown_<NA>,
10487,1110,,,,,,,,,,,,,,,,,0.0,,,Gary Brown,gary brown,RB,FA,,,1988.0,3.0,,,,75.0,202.0,Baylor,2025,Gary Brown,Gary Brown_<NA>,
9499,3034,,,,,,,,,,,JoneGe00,george-jones-2,,,,,0.0,,,George Jones,george jones,RB,FA,1973-12-31,47.4,1997.0,5.0,24.0,154.0,,69.0,204.0,San Diego State,2025,George Jones,George Jones_<NA>,
10320,4674,,,,,,,,,,,,,,,,,0.0,,,George Jones,george jones,RB,FA,,,1991.0,12.0,18.0,,,,,South Carolina,2025,George Jones,George Jones_<NA>,
8998,5892,,,,,,,,,,,,,1743.0,,,,0.0,,,Giles Cole,giles cole,TE,FA,,,2000.0,7.0,38.0,,,,,Texas A&M,2025,Giles Cole,Giles Cole_<NA>,
9729,1788,,,,,,,,,,,,,621.0,,,,0.0,,,Giles Cole,giles cole,TE,MIN,1970-10-30,50.5,1995.0,6.0,24.0,,,70.0,203.0,Oregon,2025,Giles Cole,Giles Cole_<NA>,
9454,2972,,,,,,,,,,,ClarGr00,greg-clark-1,708.0,,,,0.0,,,Greg Clark,greg clark,TE,FA,1972-04-07,49.1,1997.0,3.0,17.0,77.0,,76.0,251.0,Stanford,2025,Greg Clark,Greg Clark_<NA>,
10353,1734,,,,,,,,,,,,,,,,,0.0,,,Greg Clark,greg clark,TE,SFO,,,1990.0,5.0,23.0,,,70.0,180.0,,2025,Greg Clark,Greg Clark_<NA>,
11090,3583,,,,,,,,,,,,,,,,,0.0,,,Greg Comella,greg comella,RB,FA,1975-07-29,45.8,0.0,,,,,73.0,240.0,,2025,Greg Comella,Greg Comella_<NA>,
10355,1899,,,,,,,,,,,,,,,,,0.0,,,Greg Comella,greg comella,RB,NYG,,,1990.0,4.0,20.0,,,71.0,203.0,Michigan State,2025,Greg Comella,Greg Comella_<NA>,
11043,3492,,,,,,,,,,,,,1014.0,,,,0.0,,,Harold Green,harold green,RB,FA,,,0.0,,,,,,,,2025,Harold Green,Harold Green_<NA>,
10332,1261,,,,,,,,,,,GreeHa00,harold-green-1,690.0,,,,0.0,,,Harold Green,harold green,RB,FA,,,1990.0,2.0,13.0,38.0,,74.0,222.0,South Carolina,2025,Harold Green,Harold Green_<NA>,
9643,2738,,,,,,,,,,,,,,,,,0.0,,,Heath Evans,heath evans,RB,SEA,1972-10-23,48.5,1996.0,4.0,33.0,,,75.0,287.0,Colorado,2025,Heath Evans,Heath Evans_<NA>,
8632,4984,,,00-0020507,843.0,,26302.0,2630.0,,,235054.0,EvanHe00,heath-evans-1,2241.0,559.0,,5529.0,25648.0,,,Heath Evans,heath evans,RB,FA,1978-12-30,42.4,2001.0,3.0,20.0,82.0,HeathEvans,72.0,250.0,Auburn,2025,Heath Evans,Heath Evans_5529,5529.0
2321,14141,ed0e6a30-83d5-4f4b-bf49-f7ff80e21304,18610.0,00-0034970,42060.0,6126.0,47833.0,4040980.0,31882.0,,2257888.0,SmitIr01,irv-smith-jr-1,13583.0,14052.0,,31882.0,944428.0,20949.0,944428.0,Irv Smith,irv smith,TE,FA,1998-08-09,27.2,2019.0,2.0,18.0,50.0,,74.0,242.0,Alabama,2025,Irv Smith,Irv Smith_31882,31882.0
10001,1622,,,,,,,,,,,SmitIr00,irv-smith-1,,,,,0.0,,,Irv Smith,irv smith,TE,FA,1971-10-13,49.6,1993.0,1.0,20.0,20.0,,75.0,246.0,Notre Dame,2025,Irv Smith,Irv Smith_<NA>,
11735,7674,,,,,,,,,,,,,4714.0,2981.0,,7050.0,0.0,,,Irv Smith,irv smith,TE,CLE,1981-11-14,39.5,0.0,,,,,77.0,317.0,Pennsylvania,2025,Irv Smith,Irv Smith_7050,7050.0
9506,3048,,,,,,,,,,,,,792.0,,,,0.0,,,Irving Fryar,irving fryar,WR,FA,1975-04-22,46.0,1997.0,6.0,7.0,,,71.0,188.0,Stanford,2025,Irving Fryar,Irving Fryar_<NA>,
10611,1228,,,,,,,,,,,FryaIr00,irving-fryar-1,,,,,0.0,,,Irving Fryar,irving fryar,WR,FA,,,1984.0,1.0,1.0,1.0,,72.0,200.0,Nebraska,2025,Irving Fryar,Irving Fryar_<NA>,
10565,1368,,,,,,,,,,,,,,,,,0.0,,,Isaac Byrd,isaac byrd,WR,CAR,,,1986.0,5.0,,,,72.0,195.0,Florida State,2025,Isaac Byrd,Isaac Byrd_<NA>,
9520,3070,,,,,,,,,,,ByrdIs00,isaac-byrd-1,,,,,0.0,,,Isaac Byrd,isaac byrd,WR,FA,1974-11-11,46.5,1997.0,6.0,32.0,195.0,,72.0,173.0,Kansas,2025,Isaac Byrd,Isaac Byrd_<NA>,
6118,10513,f6930369-426e-4755-a9a9-d14dec5f2b4b,10977.0,00-0026864,5517.0,,2507743.0,13117.0,24696.0,,1675850.0,,,6172.0,6458.0,,24696.0,304019.0,,,Isaiah Williams,isaiah williams,WR,OAK,1987-01-30,34.3,2010.0,,,,,75.0,306.0,Maryland,2025,Isaiah Williams,Isaiah Williams_24696,24696.0
398,16630,2ddb2f40-07bc-11ef-82d9-5f86367458d3,26379.0,00-0039451,97156.0,11608.0,57565.0,4569371.0,41421.0,,3126581.0,WillIs03,,17977.0,,,41421.0,0.0,25205.0,1176432.0,Isaiah Williams,isaiah williams,WR,NYJ,2001-01-29,24.7,2024.0,,,,,70.0,185.0,Illinois,2025,Isaiah Williams,Isaiah Williams_41421,41421.0
9735,1796,,,,,,,,,,,StokJ.00,jj-stokes-1,602.0,,,,0.0,,,J.J. Stokes,jj stokes,WR,FA,1972-10-06,48.6,1995.0,1.0,10.0,10.0,,76.0,223.0,UCLA,2025,J.J. Stokes,J.J. Stokes_<NA>,
7687,7938,f2bbef7c-e87a-48bd-9418-576650842edd,,00-0023560,2343.0,114.0,2506463.0,8540.0,,,551585.0,HerrTo20,,4576.0,3319.0,,7302.0,285691.0,3158.0,,J.J. Stokes,jj stokes,WR,SFO,1982-10-13,38.6,2005.0,4.0,25.0,126.0,toddherremans,78.0,323.0,Saginaw Valley,2025,J.J. Stokes,J.J. Stokes_7302,7302.0
10334,1281,,,,,,,,,,,HarrJa00,,651.0,,,,0.0,,,Jackie Harris,jackie harris,TE,FA,,,1990.0,4.0,21.0,102.0,,75.0,243.0,Northeast Louisiana,2025,Jackie Harris,Jackie Harris_<NA>,
9557,3768,,,,,,,,,,,,,3354.0,2358.0,,4577.0,0.0,,,Jackie Harris,jackie harris,TE,DAL,1974-01-29,47.3,1997.0,5.0,4.0,,,,300.0,Florida,2025,Jackie Harris,Jackie Harris_4577,4577.0
9258,3319,,,,,,,,,,,GreeJa00,jacquez-green-1,985.0,,,,0.0,,,Jacquez Green,jacquez green,WR,FA,1976-01-15,45.3,1998.0,2.0,4.0,34.0,,69.0,172.0,Florida,2025,Jacquez Green,Jacquez Green_<NA>,
9695,3498,,,,,,,,,,,,,,,,,0.0,,,Jacquez Green,jacquez green,WR,TBB,1974-02-27,47.2,1996.0,,,,,,188.0,Stanford,2025,Jacquez Green,Jacquez Green_<NA>,
9645,2742,,,,,,,,,,,ArnoJa00,jahine-arnold-1,533.0,,,,0.0,,,Jahine Arnold,jahine arnold,WR,FA,1973-06-19,47.9,1996.0,4.0,37.0,132.0,,72.0,187.0,Fresno State,2025,Jahine Arnold,Jahine Arnold_<NA>,
10679,270,,,,,,,,,,,,,,,,,0.0,,,Jahine Arnold,jahine arnold,WR,GBP,,,1970.0,,,,Redskins,,,,2025,Jahine Arnold,Jahine Arnold_<NA>,
10671,204,,,,,,,,,,,,,,,,,0.0,,,Jamal Anderson,jamal anderson,RB,ATL,,,1970.0,,,,,,,,2025,Jamal Anderson,Jamal Anderson_<NA>,
9847,1012,,,,,,,,,,,AndeJa00,jamal-anderson-1,35.0,,,,0.0,,,Jamal Anderson,jamal anderson,RB,FA,1972-09-30,48.6,1994.0,7.0,7.0,201.0,jamthedirtybird,71.0,234.0,Utah,2025,Jamal Anderson,Jamal Anderson_<NA>,
10665,156,,,,,,,,,,,,,,,,,0.0,,,James Allen,james allen,RB,CHI,,,1970.0,,,,,,,,2025,James Allen,James Allen_<NA>,
11101,3603,,,,,,,,,,,,,1108.0,1595.0,,,0.0,,,James Allen,james allen,RB,FA,1975-03-28,46.1,0.0,,,,,70.0,215.0,Oklahoma,2025,James Allen,James Allen_<NA>,
9164,4055,,,,,,,,,,133270.0,DearJa00,,1164.0,904.0,,4841.0,24960.0,,,James Dearth,james dearth,TE,SDC,1976-01-22,45.3,1999.0,6.0,22.0,191.0,,76.0,265.0,Tarleton State,2025,James Dearth,James Dearth_4841,4841.0
10507,2283,,,,,,,,,,,,,,,,,0.0,,,James Dearth,james dearth,TE,CLE,,,1988.0,10.0,,,,73.0,210.0,Nebraska,2025,James Dearth,James Dearth_<NA>,
11304,5564,,,,,,,,,,,,,,2039.0,,4957.0,0.0,,,James Hodgins,james hodgins,RB,FA,1977-04-30,44.0,0.0,,,,,,264.0,San Jose State,2025,James Hodgins,James Hodgins_4957,4957.0
7469,8505,,,,,,,,,,,,,,,,,0.0,,,James Hodgins,james hodgins,RB,ARI,1977-04-30,44.0,2006.0,,,,,73.0,275.0,San Jose State,2025,James Hodgins,James Hodgins_<NA>,
11007,3211,,,,,,,,,,,,,,,,,0.0,,,James Hundon,james hundon,WR,FA,1971-04-09,50.1,0.0,,,,,73.0,173.0,Portland State,2025,James Hundon,James Hundon_<NA>,
10079,4209,,,,,,,,,,,,,,,,,0.0,,,James Hundon,james hundon,WR,CIN,,,1993.0,4.0,19.0,,,,,Washington,2025,James Hundon,James Hundon_<NA>,
8616,4964,,,,,,,,,,235220.0,JackJa00,james-jackson-1,2234.0,,,5512.0,0.0,,,James Jackson,james jackson,RB,FA,1976-08-04,44.8,2001.0,3.0,3.0,65.0,,70.0,215.0,Miami (Fla.),2025,James Jackson,James Jackson_5512,5512.0
11120,4313,,,,,,,,,,,,,,,,,0.0,,,James Jackson,james jackson,RB,CLE,,,0.0,,,,,70.0,190.0,Jackson State,2025,James Jackson,James Jackson_<NA>,
10204,4482,,,,,,,,,,,,,,,,,0.0,,,James Jett,james jett,WR,OAK,,,1992.0,12.0,13.0,,,,,Western Kentucky,2025,James Jett,James Jett_<NA>,
10863,1347,,,,,,,,,,,,,481.0,,,,0.0,,,James Jett,james jett,WR,FA,1970-12-28,50.4,0.0,,,,,70.0,165.0,West Virginia,2025,James Jett,James Jett_<NA>,
2370,14192,495651ef-1a14-42be-9f6a-40385a428dd8,,00-0027452,,6169.0,,3884368.0,32368.0,,2180416.0,,,13549.0,14225.0,,32368.0,868331.0,21081.0,,James Williams,james williams,RB,FA,1996-05-17,29.4,2019.0,,,,,72.0,205.0,Washington State,2025,James Williams,James Williams_32368,32368.0
8939,5824,,,,,,,,,,,WillJa01,james-williams-5,1344.0,,,,0.0,,,James Williams,james williams,WR,FA,1978-03-06,43.2,2000.0,6.0,9.0,175.0,,71.0,185.0,Marshall,2025,James Williams,James Williams_<NA>,
9759,1835,,,,,,,,,,,AsheJa00,jamie-asher-1,678.0,,,,0.0,,,Jamie Asher,jamie asher,TE,FA,1972-10-31,48.5,1995.0,5.0,3.0,137.0,,75.0,245.0,Louisville,2025,Jamie Asher,Jamie Asher_<NA>,
10681,282,,,,,,,,,,,,,,,,,0.0,,,Jamie Asher,jamie asher,TE,FA,,,1970.0,,,,houstontexans,,,,2025,Jamie Asher,Jamie Asher_<NA>,
10421,1238,,,,,,,,,,,,,169.0,,,22733.0,0.0,,,Jason Garrett,jason garrett,QB,FA,,,1989.0,,,,,,195.0,Princeton,2025,Jason Garrett,Jason Garrett_22733,22733.0
10985,3156,,,,,,,,,,,,,,,,,0.0,,,Jason Garrett,jason garrett,QB,NYG,1972-12-31,48.4,0.0,,,,,71.0,213.0,Marshall,2025,Jason Garrett,Jason Garrett_<NA>,
10994,3174,,,,,,,,,,,,,,,,,0.0,,,Jason Gavadza,jason gavadza,TE,PIT,1971-07-23,49.8,0.0,,,,,74.0,242.0,Cincinnati,2025,Jason Gavadza,Jason Gavadza_<NA>,
8965,5853,,,,,,,,,,,,,,,,,0.0,,,Jason Gavadza,jason gavadza,TE,FA,,,2000.0,6.0,38.0,,,75.0,250.0,Kent,2025,Jason Gavadza,Jason Gavadza_<NA>,
8106,6954,,,,,,,,,,,,,3041.0,488.0,,6362.0,0.0,,,Jay Riemersma,jay riemersma,TE,BUF,1982-03-15,39.1,2003.0,1.0,26.0,,,79.0,322.0,Stanford,2025,Jay Riemersma,Jay Riemersma_6362,6362.0
9683,2831,,,,,,,,,,,RiemJa00,jay-riemersma-1,,4.0,,,0.0,,,Jay Riemersma,jay riemersma,TE,FA,1973-05-17,48.0,1996.0,7.0,35.0,244.0,jayriemersma,,254.0,Michigan,2025,Jay Riemersma,Jay Riemersma_<NA>,
11246,5429,,,,,,,,,249.0,146325.0,,,1207.0,2570.0,,4924.0,25043.0,,,Jeff Garcia,jeff garcia,QB,FA,1970-02-24,51.2,0.0,,,,,73.0,205.0,San Jose State,2025,Jeff Garcia,Jeff Garcia_4924,4924.0
10515,3120,,,,,,,,,,,,,,,,,0.0,,,Jeff Garcia,jeff garcia,QB,SFO,,,1988.0,3.0,,,,76.0,215.0,Michigan State,2025,Jeff Garcia,Jeff Garcia_<NA>,
11112,3624,,,,,,,,,,,,,,,,,0.0,,,Jeff Hall,jeff hall,PK,NOS,,,0.0,,,,,,,,2025,Jeff Hall,Jeff Hall_<NA>,
9157,4045,,,,,,,,,,,HallJe20,,1559.0,,,,0.0,,,Jeff Hall,jeff hall,PK,FA,1976-07-30,44.8,1999.0,6.0,12.0,181.0,,72.0,185.0,Tennessee,2025,Jeff Hall,Jeff Hall_<NA>,
10531,1342,,,,,,,,,,,jaegejef01,jeff-jaeger-1,120.0,,,,0.0,,,Jeff Jaeger,jeff jaeger,PK,FA,,,1987.0,3.0,,82.0,,71.0,190.0,Washington,2025,Jeff Jaeger,Jeff Jaeger_<NA>,
10185,4338,,,,,,,,,,,,,,,,,0.0,,,Jeff Jaeger,jeff jaeger,PK,FA,,,1992.0,4.0,25.0,,,75.0,293.0,Tennessee,2025,Jeff Jaeger,Jeff Jaeger_<NA>,
11053,3514,,,,,,,,,,,,,,,,,0.0,,,Jeff Ogden,jeff ogden,WR,FA,1975-02-22,46.2,0.0,,,,,72.0,190.0,Eastern Washington,2025,Jeff Ogden,Jeff Ogden_<NA>,
10410,6150,,,,,,,,,,,,,,,,,0.0,,,Jeff Ogden,jeff ogden,WR,MIA,,,1990.0,11.0,22.0,,,,,Pittsburgh,2025,Jeff Ogden,Jeff Ogden_<NA>,
9089,3956,,,,,,,,,,,PaulJe20,jeff-paulk-2,,,,,0.0,,,Jeff Paulk,jeff paulk,RB,FA,1976-04-26,45.0,1999.0,3.0,31.0,92.0,,73.0,245.0,Arizona State,2025,Jeff Paulk,Jeff Paulk_<NA>,
10481,6366,,,,,,,,,,,,,,,,,0.0,,,Jeff Paulk,jeff paulk,RB,ATL,,,1989.0,12.0,2.0,,,,,,2025,Jeff Paulk,Jeff Paulk_<NA>,
9326,3398,,,,,,,,,,,BrigJe00,jeremy-brigham-1,1239.0,,,,0.0,,,Jeremy Brigham,jeremy brigham,TE,FA,1975-03-22,46.1,1998.0,5.0,4.0,127.0,,76.0,250.0,Washington,2025,Jeremy Brigham,Jeremy Brigham_<NA>,
12141,978,,,,,,,,,,,,,,,,,,,,Jeremy Brigham,jeremy brigham,TE,OAK,,,,,,,,,,,2025,Jeremy Brigham,Jeremy Brigham_<NA>,
10454,2850,,,,,,,,,,,,,,,,,0.0,,,Jermaine Fazande,jermaine fazande,RB,SDC,,,1989.0,4.0,7.0,,,76.0,240.0,Purdue,2025,Jermaine Fazande,Jermaine Fazande_<NA>,
9063,3924,,,,,,,,,,,FazaJe00,jermaine-fazande-1,1276.0,,,,0.0,,,Jermaine Fazande,jermaine fazande,RB,FA,1975-01-14,46.3,1999.0,2.0,29.0,60.0,,72.0,260.0,Oklahoma,2025,Jermaine Fazande,Jermaine Fazande_<NA>,
11518,6794,,,,,,,,,,,,,,,,,0.0,,,Jermaine Lewis,jermaine lewis,WR,FA,1979-11-01,41.5,0.0,,,,,76.0,209.0,,2025,Jermaine Lewis,Jermaine Lewis_<NA>,
9654,2757,,,,,,,,,,,LewiJe00,jermaine-lewis-3,,,,,0.0,,,Jermaine Lewis,jermaine lewis,WR,FA,1974-10-16,46.6,1996.0,5.0,21.0,153.0,,67.0,172.0,Maryland,2025,Jermaine Lewis,Jermaine Lewis_<NA>,
8227,7092,2386681b-ea65-4d13-a668-f2dbafe8790e,,00-0022019,1471.0,,2505531.0,4622.0,,,396015.0,KoppDa20,,3218.0,1128.0,,6500.0,184689.0,,,Jermaine Ross,jermaine ross,WR,CLE,1979-09-12,41.7,2003.0,5.0,29.0,164.0,,74.0,300.0,Boston College,2025,Jermaine Ross,Jermaine Ross_6500,6500.0
10952,2873,,,,,,,,,,,,,630.0,,,,0.0,,,Jermaine Ross,jermaine ross,WR,FA,1971-04-27,50.0,0.0,,,,,72.0,192.0,Purdue,2025,Jermaine Ross,Jermaine Ross_<NA>,
9256,3317,,,,,,,,,,12612.0,PathJe00,jerome-pathon-1,954.0,1036.0,,4293.0,0.0,,,Jerome Pathon,jerome pathon,WR,FA,1975-12-16,45.4,1998.0,2.0,2.0,32.0,,72.0,195.0,Washington,2025,Jerome Pathon,Jerome Pathon_4293,4293.0
10476,6312,,,,,,,,,,,,,,,,,0.0,,,Jerome Pathon,jerome pathon,WR,IND,,,1989.0,9.0,20.0,,,,,Arkansas,2025,Jerome Pathon,Jerome Pathon_<NA>,
9415,2930,,,,,,,,,,,DrucJi00,jim-druckenmiller-1,706.0,,,,0.0,,,Jim Druckenmiller,jim druckenmiller,QB,FA,1972-09-19,48.6,1997.0,1.0,26.0,26.0,,76.0,241.0,Virginia Tech,2025,Jim Druckenmiller,Jim Druckenmiller_<NA>,
10512,2490,,,,,,,,,,,,,,,,,0.0,,,Jim Druckenmiller,jim druckenmiller,QB,FA,,,1988.0,10.0,,,,,180.0,TCU,2025,Jim Druckenmiller,Jim Druckenmiller_<NA>,
10529,1276,,,,,,,,,,,HarbJi00,jim-harbaugh-1,285.0,,,20545.0,0.0,,,Jim Harbaugh,jim harbaugh,QB,FA,,,1987.0,1.0,26.0,26.0,CoachJim4UM,75.0,215.0,Michigan,2025,Jim Harbaugh,Jim Harbaugh_20545,20545.0
9385,3708,,,,,,,,,,,,,,,,4478.0,0.0,,,Jim Harbaugh,jim harbaugh,QB,DET,1974-11-17,46.5,1998.0,3.0,7.0,,,79.0,325.0,Mississippi State,2025,Jim Harbaugh,Jim Harbaugh_4478,4478.0
10549,3654,,,,,,,,,,,,,,,,,0.0,,,Joe Hamilton,joe hamilton,QB,TBB,,,1987.0,,,,,71.0,175.0,,2025,Joe Hamilton,Joe Hamilton_<NA>,
